CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,AverageMonthlyCharges,ContractTypeEncoded,IsSenior,HasTechSupport,Contract_TechSupport,AvgCharges_Tenure,LogMonthlyCharges,LogTotalCharges
CUST_693,60,Female,One year,79.02,2607.66,No,DSL,33,No,Electronic check,No,79.02,2,0,0,0,2607.66,4.382276603429089,7.8665919585150315
CUST_3457,69,Female,Month-to-month,64.1,1858.9,Yes,Fiber optic,29,No,Bank transfer,No,64.10000000000001,1,1,1,1,1858.9000000000003,4.175924549214523,7.528278001821081
CUST_4215,56,Female,Month-to-month,42.73,2435.61,No,DSL,57,Yes,Mailed check,Yes,42.730000000000004,1,0,0,0,2435.61,3.778034365424829,7.79836300799134
CUST_4978,39,Female,Two year,69.13,1728.25,No,DSL,25,No,Electronic check,No,69.13,3,0,0,0,1728.25,4.2503506625488185,7.455443067480694
CUST_1741,51,Female,Month-to-month,62.29,560.61,Yes,Fiber optic,9,Yes,Bank transfer,No,62.29,1,0,1,1,560.61,4.147727338787214,6.330807658820878
CUST_4244,61,Female,Two year,23.95,71.85,Yes,Fiber optic,3,Yes,Bank transfer,Yes,23.95,3,1,1,3,71.85,3.2168738221975275,4.288402532641213
CUST_3914,26,Female,Month-to-month,72.77,2474.18,No,Fiber optic,34,No,Bank transfer,Yes,72.77,1,0,0,0,2474.18,4.300952144896211,7.814068399631018
CUST_2560,25,Female,Month-to-month,66.04,3500.12,No,DSL,53,Yes,Electronic check,No,66.03999999999999,1,0,0,0,3500.1199999999994,4.205289456173827,8.160838196288426
CUST_1194,22,Female,Month-to-month,40.59,2800.71,No,DSL,69,Yes,Credit card,Yes,40.59,1,0,0,0,2800.71,3.7278597537548204,7.937985224038932
CUST_1095,36,Female,One year,60.6,3393.6,No,Fiber optic,56,Yes,Mailed check,No,60.6,2,0,0,0,3393.6,4.120661870539474,8.12994121272743
CUST_4374,44,Female,Two year,76.22,1448.18,Yes,Fiber optic,19,Yes,Mailed check,No,76.22,3,0,1,3,1448.18,4.34665849083609,7.278753158208054
CUST_2569,32,Female,Month-to-month,37.18,2082.08,No,DSL,56,No,Mailed check,No,37.18,1,0,0,0,2082.08,3.6423118182976015,7.641602846668458
CUST_2942,57,Female,Two year,100.49,3416.66,No,No,34,Yes,Bank transfer,No,100.49,3,0,0,0,3416.66,4.619960271460727,8.136711385351488
CUST_4209,55,Female,Two year,38.05,532.7,No,Fiber optic,14,Yes,Mailed check,No,38.050000000000004,3,0,0,0,532.7,3.664842876285695,6.279833883339899
CUST_2496,53,Male,Month-to-month,51.32,307.92,No,Fiber optic,6,Yes,Electronic check,No,51.32,1,0,0,0,307.92,3.9573787071489432,5.733082343701063
CUST_4856,43,Female,One year,112.57,1125.7,No,DSL,10,Yes,Credit card,No,112.57000000000001,2,0,0,0,1125.7,4.732419386903555,7.02704828517012
CUST_3160,21,Female,Two year,64.26,578.34,No,DSL,9,No,Credit card,No,64.26,3,0,0,0,578.34,4.178379291165174,6.361889524570879
CUST_3022,40,Female,Month-to-month,25.59,1049.19,Yes,No,41,No,Bank transfer,No,25.59,1,0,1,1,1049.19,3.280535205254928,6.956726379162614
CUST_4434,28,Female,Two year,58.11,58.11,No,No,1,Yes,Bank transfer,No,58.11,3,0,0,0,58.11,4.079400114836278,4.079400114836278
CUST_44,49,Female,Month-to-month,43.36,1387.52,Yes,Fiber optic,32,Yes,Electronic check,No,43.36,1,0,1,1,1387.52,3.792338162482166,7.235993710676246
CUST_139,58,Female,Month-to-month,101.52,6091.2,No,Fiber optic,60,Yes,Electronic check,No,101.52,1,0,0,0,6091.2,4.63005790149587,8.714764543417068
CUST_2475,46,Male,One year,73.95,1479.0,No,Fiber optic,20,Yes,Bank transfer,No,73.95,2,0,0,0,1479.0,4.316821224548606,7.299797366758161
CUST_4994,20,Female,Month-to-month,113.97,8205.84,No,Fiber optic,72,Yes,Credit card,Yes,113.97,1,0,0,0,8205.84,4.744671224765649,9.012723231887094
CUST_3435,62,Male,Month-to-month,83.77,1256.55,No,DSL,15,Yes,Bank transfer,Yes,83.77,1,1,0,0,1256.55,4.4399417066203135,7.136920662614841
CUST_1332,60,Female,Month-to-month,29.39,264.51,No,Fiber optic,9,Yes,Mailed check,No,29.39,1,0,0,0,264.51,3.4141136069287015,5.5816525047561205
CUST_1615,67,Female,Two year,23.73,545.79,No,No,23,Yes,Mailed check,No,23.729999999999997,3,1,0,0,545.79,3.208017081533325,6.304064816460178
CUST_304,24,Male,Month-to-month,97.46,5750.14,No,Fiber optic,59,Yes,Mailed check,No,97.46000000000001,1,0,0,0,5750.14,4.589650374330054,8.657153375009873
CUST_3942,52,Male,Two year,25.94,1556.4,No,Fiber optic,60,Yes,Credit card,No,25.94,3,0,0,0,1556.4,3.2936121709822177,7.350773043142885
CUST_412,39,Female,Month-to-month,115.3,6572.1,No,DSL,57,Yes,Credit card,No,115.30000000000001,1,0,0,0,6572.1,4.7561730595246186,8.790740841901082
CUST_1017,40,Female,Month-to-month,108.34,758.38,No,No,7,No,Bank transfer,No,108.34,1,0,0,0,758.38,4.694462293466853,6.632502310869376
CUST_2031,67,Male,Month-to-month,99.72,3988.8,No,Fiber optic,40,Yes,Credit card,Yes,99.72,1,1,0,0,3988.8,4.612344389736092,8.29149638331431
CUST_742,64,Female,Month-to-month,33.01,726.22,No,DSL,22,No,Electronic check,No,33.01,1,1,0,0,726.2199999999999,3.526654599019104,6.58922904523535
CUST_4998,19,Male,Month-to-month,110.68,6640.8,No,Fiber optic,60,No,Credit card,No,110.68,1,0,0,0,6640.8,4.715637639014062,8.801138290071108
CUST_2562,65,Male,Month-to-month,35.72,142.88,No,Fiber optic,4,No,Mailed check,No,35.72,1,1,0,0,142.88,3.6033215657522897,4.968979618827423
CUST_1855,47,Male,Month-to-month,73.4,587.2,No,Fiber optic,8,Yes,Mailed check,No,73.4,1,0,0,0,587.2,4.309455941839046,6.377067026119895
CUST_4695,30,Male,Month-to-month,75.11,3530.17,Yes,Fiber optic,47,No,Credit card,No,75.11,1,0,1,1,3530.17,4.3321796622793,8.169384539770869
CUST_3834,28,Male,Month-to-month,101.43,5071.5,Yes,Fiber optic,50,Yes,Mailed check,No,101.43,1,0,1,1,5071.5,4.629179638448443,8.531589071699969
CUST_4182,65,Male,Two year,43.96,1626.52,Yes,Fiber optic,37,Yes,Mailed check,No,43.96,3,1,1,3,1626.52,3.8057732055854356,7.3948126627937
CUST_3396,44,Female,Two year,95.41,6392.47,No,DSL,67,Yes,Electronic check,No,95.41000000000001,3,0,0,0,6392.470000000001,4.568609930676288,8.763032435974631
CUST_4914,37,Male,Month-to-month,53.99,1079.8,No,DSL,20,Yes,Electronic check,No,53.989999999999995,1,0,0,0,1079.8,4.007151350519723,6.9854567866459885
CUST_1918,67,Male,Month-to-month,44.46,2311.92,No,DSL,52,No,Mailed check,No,44.46,1,1,0,0,2311.92,3.816832818424397,7.746266074516992
CUST_2747,26,Male,Month-to-month,53.07,1432.89,Yes,DSL,27,Yes,Credit card,No,53.07,1,0,1,1,1432.89,3.9902795033939134,7.268146309709646
CUST_1133,39,Female,One year,56.93,3415.8,No,DSL,60,Yes,Mailed check,No,56.93,2,0,0,0,3415.8,4.059235385108533,8.136459719527256
CUST_3400,35,Female,Month-to-month,71.95,0.0,Yes,DSL,0,Yes,Mailed check,No,0.0,1,0,1,1,0.0,4.289774274968795,0.0
CUST_3267,40,Female,Month-to-month,47.84,1722.24,No,Fiber optic,36,No,Bank transfer,No,47.84,1,0,0,0,1722.2400000000002,3.888549649242504,7.451961518760385
CUST_4408,26,Male,Month-to-month,115.79,7526.35,No,Fiber optic,65,Yes,Credit card,Yes,115.79,1,0,0,0,7526.35,4.760377450290474,8.926298333222771
CUST_3690,43,Female,Month-to-month,98.94,989.4,No,Fiber optic,10,No,Mailed check,No,98.94,1,0,0,0,989.4,4.604570005916059,6.898108901930331
CUST_2380,60,Male,One year,85.93,1203.02,Yes,Fiber optic,14,No,Mailed check,No,85.92999999999999,2,0,1,2,1203.02,4.465103197090973,7.093421237026481
CUST_2150,43,Female,Month-to-month,53.03,2227.26,No,Fiber optic,42,No,Electronic check,No,53.03000000000001,1,0,0,0,2227.26,3.9895394478559743,7.708976290827526
CUST_1718,61,Female,Month-to-month,24.31,1750.32,No,Fiber optic,72,No,Mailed check,No,24.31,1,1,0,0,1750.32,3.2311995745570323,7.468125068301345
CUST_3903,26,Female,One year,34.76,1633.72,No,DSL,47,Yes,Mailed check,No,34.76,2,0,0,0,1633.7199999999998,3.576829950305313,7.3992268148431135
CUST_3762,36,Female,Month-to-month,101.06,7276.32,No,DSL,72,No,Bank transfer,No,101.06,1,0,0,0,7276.32,4.625560875635825,8.892517941545428
CUST_365,60,Male,One year,22.36,1341.6,No,Fiber optic,60,Yes,Credit card,No,22.36,2,0,0,0,1341.6,3.151025157960026,7.202363311504651
CUST_698,30,Female,Two year,117.73,6710.61,No,No,57,Yes,Mailed check,No,117.72999999999999,3,0,0,0,6710.61,4.776852007677701,8.811594141572117
CUST_1804,69,Female,Month-to-month,84.68,4234.0,No,DSL,50,Yes,Bank transfer,No,84.68,1,1,0,0,4234.0,4.450619426139493,8.351138607086154
CUST_782,69,Female,Two year,56.64,3455.04,No,Fiber optic,61,Yes,Credit card,Yes,56.64,3,1,0,0,3455.04,4.054216771131321,8.14787870393104
CUST_2670,55,Male,One year,72.96,3064.32,No,No,42,No,Bank transfer,No,72.96000000000001,2,0,0,0,3064.32,4.303524406518924,8.027907247488233
CUST_3265,22,Male,Month-to-month,71.77,358.85,No,Fiber optic,5,No,Bank transfer,Yes,71.77000000000001,1,0,0,0,358.85,4.287303782358995,5.885687277953813
CUST_1353,37,Female,Month-to-month,64.64,3490.56,No,Fiber optic,54,No,Bank transfer,No,64.64,1,0,0,0,3490.56,4.18418526622189,8.158103906729586
CUST_492,65,Male,Month-to-month,102.15,6129.0,No,Fiber optic,60,Yes,Bank transfer,No,102.15,1,1,0,0,6129.0,4.63618423951726,8.720950028930258
CUST_2074,64,Male,Two year,62.83,3958.29,No,Fiber optic,63,Yes,Bank transfer,No,62.83,3,1,0,0,3958.29,4.156223299267966,8.283819995244334
CUST_3042,42,Female,Two year,105.94,2754.44,No,DSL,26,Yes,Bank transfer,No,105.94,3,0,0,0,2754.44,4.672267929520586,7.921332418453666
CUST_16,52,Female,Month-to-month,52.27,104.54,No,Fiber optic,2,No,Electronic check,No,52.27,1,0,0,0,104.54,3.9753733209289077,4.659090027977522
CUST_3503,36,Male,One year,65.18,1890.22,No,Fiber optic,29,No,Credit card,No,65.18,2,0,0,0,1890.2200000000003,4.192378302493466,7.544977402451969
CUST_3794,40,Male,Month-to-month,90.2,270.6,No,No,3,No,Bank transfer,No,90.2,1,0,0,0,270.6,4.513054897080286,5.604330395684541
CUST_4981,18,Female,One year,87.52,3500.8,No,Fiber optic,40,Yes,Electronic check,No,87.52000000000001,2,0,0,0,3500.8,4.483228515182849,8.161032400992216
CUST_2928,53,Female,Month-to-month,60.16,60.16,Yes,DSL,1,Yes,Mailed check,No,60.16,1,0,1,1,60.16,4.113493381060861,4.113493381060861
CUST_4385,31,Female,Two year,82.49,3794.54,No,No,46,No,Bank transfer,No,82.49,3,0,0,0,3794.54,4.424726864205909,8.241581972197233
CUST_4186,52,Female,Month-to-month,63.98,2623.18,No,No,41,Yes,Bank transfer,No,63.98,1,0,0,0,2623.18,4.174079530240954,7.87252374527225
CUST_3225,52,Male,Month-to-month,32.25,354.75,Yes,Fiber optic,11,No,Electronic check,No,32.25,1,0,1,1,354.75,3.504054767101863,5.874228236969961
CUST_1693,69,Male,Month-to-month,24.53,171.71,Yes,Fiber optic,7,No,Mailed check,No,24.53,1,1,1,1,171.71,3.2398542312533922,5.151613887355828
CUST_1543,37,Male,Month-to-month,34.2,1060.2,No,No,31,No,Credit card,No,34.2,1,0,0,0,1060.2,3.5610460826040513,6.967155622263585
CUST_1276,52,Male,Month-to-month,76.62,2221.98,No,Fiber optic,29,Yes,Electronic check,No,76.62,1,0,0,0,2221.98,4.35182512594076,7.706603917072623
CUST_3223,69,Female,Month-to-month,75.82,3563.54,No,Fiber optic,47,Yes,Electronic check,No,75.82,1,1,0,0,3563.5399999999995,4.341465022917759,8.178790292264953
CUST_2329,18,Female,Two year,98.49,3053.19,Yes,Fiber optic,31,Yes,Bank transfer,No,98.49,3,0,1,3,3053.19,4.600057136601269,8.024269697333903
CUST_811,54,Male,Month-to-month,44.35,1374.85,No,DSL,31,Yes,Electronic check,No,44.349999999999994,1,0,0,0,1374.85,3.8144101765611453,7.2268270009231825
CUST_4438,62,Male,Two year,74.33,2304.23,No,Fiber optic,31,Yes,Credit card,No,74.33,3,1,0,0,2304.23,4.321878461837604,7.742935733533009
CUST_3506,53,Male,One year,45.28,3124.32,No,Fiber optic,69,Yes,Credit card,Yes,45.28,2,0,0,0,3124.32,3.834709902325476,8.04729195692798
CUST_1045,53,Female,Two year,66.51,598.59,No,DSL,9,Yes,Mailed check,Yes,66.51,3,0,0,0,598.59,4.212275735053779,6.396246088304177
CUST_2090,32,Female,Two year,73.94,1552.74,Yes,Fiber optic,21,Yes,Electronic check,No,73.94,3,0,1,3,1552.74,4.316687793365541,7.348420206762375
CUST_2893,45,Male,One year,68.98,344.9,No,No,5,No,Mailed check,No,68.97999999999999,2,0,0,0,344.9,4.248209486939542,5.846149715943123
CUST_1100,53,Female,Month-to-month,30.6,122.4,Yes,Fiber optic,4,No,Electronic check,No,30.6,1,0,1,1,122.4,3.4531571205928664,4.8154311114712876
CUST_3170,40,Male,Month-to-month,115.56,1502.28,No,Fiber optic,13,Yes,Electronic check,Yes,115.56,1,0,0,0,1502.28,4.758406161886949,7.315404666480897
CUST_4474,34,Female,Month-to-month,102.37,2661.62,Yes,DSL,26,No,Bank transfer,No,102.36999999999999,1,0,1,1,2661.62,4.638314784580393,7.887065879424575
CUST_3108,23,Female,Two year,105.01,315.03,No,DSL,3,Yes,Bank transfer,No,105.00999999999999,3,0,0,0,315.03,4.663533429285006,5.7558371457895685
CUST_1678,68,Male,Two year,50.59,3187.17,No,DSL,63,Yes,Credit card,No,50.59,3,1,0,0,3187.17,3.9433278552565585,8.067202363457012
CUST_2979,41,Male,Month-to-month,27.54,1349.46,No,Fiber optic,49,No,Mailed check,No,27.54,1,0,0,0,1349.46,3.35130661204869,7.208200554134273
CUST_4869,55,Male,Month-to-month,92.22,2305.5,No,Fiber optic,25,Yes,Credit card,No,92.22,1,0,0,0,2305.5,4.534962290944595,7.743486502997875
CUST_75,23,Male,Two year,47.12,2874.32,No,DSL,61,Yes,Bank transfer,No,47.120000000000005,3,0,0,0,2874.32,3.873697891106478,7.963919251385407
CUST_4736,23,Male,Month-to-month,45.16,451.6,Yes,No,10,Yes,Credit card,Yes,45.160000000000004,1,0,1,1,451.6,3.8321136221998437,6.115008733199437
CUST_2848,57,Male,Month-to-month,107.0,1070.0,No,No,10,No,Mailed check,No,107.0,1,0,0,0,1070.0,4.68213122712422,6.976348070447749
CUST_3543,22,Male,Month-to-month,81.77,4415.58,No,DSL,54,Yes,Credit card,No,81.77,1,0,0,0,4415.58,4.416065676897304,8.393120919912223
CUST_2818,35,Male,Month-to-month,50.93,1324.18,No,DSL,26,Yes,Credit card,No,50.93,1,0,0,0,1324.18,3.9498966578562276,7.1893035782502785
CUST_245,29,Male,One year,104.85,6815.25,No,Fiber optic,65,No,Electronic check,No,104.85,2,0,0,0,6815.25,4.662022997580874,8.827064746240271
CUST_4471,30,Female,Month-to-month,46.61,2936.43,Yes,Fiber optic,63,Yes,Bank transfer,No,46.61,1,0,1,1,2936.43,3.863042823206427,7.985290328381246
CUST_4611,29,Female,Month-to-month,46.53,2791.8,Yes,No,60,Yes,Credit card,No,46.53,1,0,1,1,2791.8,3.861361090625918,7.934799955790826
CUST_4246,31,Female,Two year,90.39,542.34,No,Fiber optic,6,No,Mailed check,No,90.39,3,0,0,0,542.34,4.51513606328411,6.297735274996073
CUST_3800,25,Male,Month-to-month,37.08,1816.92,No,Fiber optic,49,Yes,Credit card,No,37.08,1,0,0,0,1816.9199999999998,3.6396892099231644,7.505448269368761
CUST_3975,54,Female,Month-to-month,108.18,5409.0,Yes,No,50,Yes,Credit card,No,108.18,1,0,1,1,5409.0,4.692997896353612,8.596004371840527
CUST_453,39,Male,One year,84.03,5966.13,Yes,No,71,Yes,Electronic check,No,84.03,2,0,1,2,5966.13,4.443004135397701,8.694021353777135
CUST_3608,46,Male,Month-to-month,78.29,626.32,No,Fiber optic,8,Yes,Credit card,No,78.29,1,0,0,0,626.32,4.373112017284307,6.4414567772662235
CUST_772,29,Male,Month-to-month,56.15,2021.4,No,No,36,No,Bank transfer,Yes,56.150000000000006,1,0,0,0,2021.4,4.04567939024082,7.612040203952538
CUST_3180,31,Female,One year,98.71,3257.43,No,DSL,33,Yes,Mailed check,No,98.71,2,0,0,0,3257.43,4.602265972840701,8.089000763264567
CUST_1957,60,Male,One year,118.94,2973.5,Yes,Fiber optic,25,Yes,Mailed check,No,118.94,2,0,1,2,2973.5,4.786991617740363,7.9978312366279605
CUST_3469,27,Female,Month-to-month,81.98,819.8,Yes,DSL,10,Yes,Bank transfer,No,81.97999999999999,1,0,1,1,819.8,4.418599614904721,6.710279474416505
CUST_3985,48,Female,Month-to-month,56.24,56.24,Yes,DSL,1,Yes,Mailed check,No,56.24,1,0,1,1,56.24,4.04725295468825,4.04725295468825
CUST_843,30,Female,Two year,26.56,1009.28,No,DSL,38,Yes,Mailed check,No,26.56,3,0,0,0,1009.28,3.3163654461454577,6.917982799137572
CUST_2396,21,Female,One year,100.04,5002.0,No,Fiber optic,50,Yes,Bank transfer,No,100.04,2,0,0,0,5002.0,4.6155164780422355,8.517793011488205
CUST_4027,49,Female,Month-to-month,108.76,3806.6,No,Fiber optic,35,Yes,Credit card,No,108.75999999999999,1,0,0,0,3806.5999999999995,4.698296163977575,8.24475434837715
CUST_2253,41,Male,One year,51.31,2462.88,No,Fiber optic,48,Yes,Bank transfer,No,51.31,2,0,0,0,2462.88,3.9571875573825195,7.809492622168762
CUST_2421,55,Female,Two year,29.97,1828.17,No,No,61,Yes,Credit card,No,29.970000000000002,3,0,0,0,1828.17,3.4330189939851112,7.511617591037119
CUST_2760,44,Female,Month-to-month,54.9,1811.7,No,DSL,33,Yes,Mailed check,No,54.9,1,0,0,0,1811.7,4.023564380161053,7.502572725468873
CUST_3436,25,Male,Two year,80.98,2753.32,No,DSL,34,Yes,Credit card,Yes,80.98,3,0,0,0,2753.32,4.406475315076191,7.9209258671645255
CUST_1778,54,Female,Month-to-month,99.74,4588.04,Yes,Fiber optic,46,No,Bank transfer,No,99.74,1,0,1,1,4588.04,4.612542940317504,8.431426130852813
CUST_1372,49,Female,Two year,53.47,2138.8,Yes,DSL,40,Yes,Bank transfer,Yes,53.470000000000006,3,0,1,3,2138.8,3.997650091395583,7.668467645704506
CUST_3821,42,Female,One year,30.42,425.88,No,DSL,14,Yes,Mailed check,No,30.419999999999998,2,0,0,0,425.88,3.447444632827475,6.056502943287204
CUST_3054,60,Male,Two year,31.44,1729.2,No,Fiber optic,55,Yes,Credit card,No,31.44,3,0,0,0,1729.2,3.479392229247212,7.455992287746274
CUST_4936,27,Female,Month-to-month,93.39,2801.7,Yes,Fiber optic,30,Yes,Bank transfer,No,93.39,1,0,1,1,2801.7,4.547435135336853,7.938338517252775
CUST_2055,20,Female,One year,96.65,676.55,No,DSL,7,Yes,Bank transfer,Yes,96.64999999999999,2,0,0,0,676.55,4.5813896573226875,6.518483350768722
CUST_4124,52,Male,Two year,105.27,3368.64,No,Fiber optic,32,Yes,Credit card,No,105.27,3,0,0,0,3368.64,4.6659830253846035,8.122561192714402
CUST_3335,70,Male,Month-to-month,97.13,4273.72,Yes,Fiber optic,44,Yes,Credit card,No,97.13000000000001,1,1,1,1,4273.72,4.586293130218402,8.36047388214981
CUST_294,58,Male,Month-to-month,83.14,3824.44,Yes,DSL,46,Yes,Electronic check,No,83.14,1,0,1,1,3824.44,4.432482078162375,8.249428772324624
CUST_4737,41,Male,One year,109.38,2843.88,No,Fiber optic,26,No,Credit card,No,109.38000000000001,2,0,0,0,2843.88,4.703928958011355,7.953276166408998
CUST_3367,68,Male,One year,77.61,77.61,No,DSL,1,Yes,Electronic check,No,77.61,2,1,0,0,77.61,4.364498917805665,4.364498917805665
CUST_2843,58,Male,One year,69.62,0.0,No,Fiber optic,0,Yes,Mailed check,No,0.0,2,0,0,0,0.0,4.25731339050024,0.0
CUST_2636,39,Female,Two year,60.74,3219.22,Yes,DSL,53,Yes,Mailed check,No,60.739999999999995,3,0,1,3,3219.22,4.122932019074013,8.077204959185911
CUST_3099,51,Male,Month-to-month,107.76,4633.68,No,DSL,43,Yes,Mailed check,No,107.76,1,0,0,0,4633.68,4.68914361976427,8.44132243570289
CUST_2531,61,Male,One year,91.06,5736.78,No,DSL,63,Yes,Mailed check,No,91.06,2,1,0,0,5736.78,4.5224405383890955,8.654827654920954
CUST_2839,59,Female,Month-to-month,30.82,1232.8,No,No,40,Yes,Bank transfer,No,30.82,1,0,0,0,1232.8,3.4600950229096408,7.117854116775538
CUST_2592,69,Male,Month-to-month,36.25,2102.5,No,DSL,58,Yes,Bank transfer,Yes,36.25,1,1,0,0,2102.5,3.6176519448255684,7.651357903030576
CUST_3699,62,Male,Month-to-month,50.19,2760.45,Yes,DSL,55,No,Mailed check,No,50.19,1,1,1,1,2760.45,3.935544200469492,7.9235111830755685
CUST_3105,46,Male,Two year,23.12,1410.32,No,DSL,61,Yes,Mailed check,Yes,23.119999999999997,3,0,0,0,1410.32,3.1830413718589847,7.2522807156509455
CUST_2409,50,Female,Month-to-month,112.22,3254.38,No,DSL,29,Yes,Electronic check,Yes,112.22,1,0,0,0,3254.38,4.729332828608514,8.088064291300263
CUST_212,31,Male,One year,100.58,1307.54,No,No,13,No,Electronic check,No,100.58,2,0,0,0,1307.54,4.620846665373099,7.176667290857189
CUST_2671,20,Male,Month-to-month,89.69,4125.74,No,DSL,46,Yes,Mailed check,No,89.69,1,0,0,0,4125.74,4.507447097459476,8.32524302801032
CUST_3268,47,Male,Month-to-month,83.97,2183.22,No,DSL,26,Yes,Mailed check,Yes,83.97,1,0,0,0,2183.22,4.44229825301545,7.689014064392341
CUST_4382,47,Male,Month-to-month,94.23,3863.43,No,DSL,41,Yes,Mailed check,Yes,94.22999999999999,1,0,0,0,3863.4299999999994,4.5562950182059545,8.259569472784735
CUST_4761,46,Male,Two year,73.48,5143.6,No,DSL,70,Yes,Credit card,No,73.48,3,0,0,0,5143.6,4.310530632968812,8.545702899861952
CUST_58,49,Female,Two year,53.75,2633.75,No,Fiber optic,49,Yes,Bank transfer,No,53.75,3,0,0,0,2633.75,4.00277736869661,7.8765435798140455
CUST_951,67,Female,Month-to-month,32.54,2310.34,No,DSL,71,Yes,Bank transfer,Yes,32.54,1,1,0,0,2310.34,3.5127387563950627,7.745582721910743
CUST_3309,66,Female,Month-to-month,77.35,5027.75,No,DSL,65,No,Bank transfer,No,77.35,1,1,0,0,5027.75,4.36118596880203,8.522926723263998
CUST_4344,52,Male,Month-to-month,83.56,2089.0,No,DSL,25,Yes,Electronic check,No,83.56,1,0,0,0,2089.0,4.437461341561982,7.644919344958857
CUST_1373,58,Male,One year,36.74,1065.46,No,Fiber optic,29,Yes,Electronic check,Yes,36.74,2,0,0,0,1065.46,3.630720539940404,6.972100031347752
CUST_1845,53,Male,Month-to-month,106.92,320.76,No,DSL,3,Yes,Bank transfer,No,106.92,1,0,0,0,320.76,4.6813902118995,5.773805926024342
CUST_109,38,Male,Month-to-month,82.54,2641.28,No,DSL,32,Yes,Credit card,Yes,82.54,1,0,0,0,2641.28,4.425325559069029,7.879397459784694
CUST_4783,31,Male,Two year,65.96,3166.08,Yes,DSL,48,Yes,Bank transfer,No,65.96,3,0,1,3,3166.08,4.20409542618122,8.060565306718493
CUST_2130,27,Male,Month-to-month,29.43,353.16,No,Fiber optic,12,Yes,Electronic check,No,29.430000000000003,1,0,0,0,353.16,3.4154289639088797,5.869748788423886
CUST_3217,48,Female,Month-to-month,103.98,2495.52,No,Fiber optic,24,Yes,Electronic check,No,103.98,1,0,0,0,2495.52,4.653769855824153,7.822653041124276
CUST_1223,63,Male,One year,79.79,5744.88,No,Fiber optic,72,Yes,Mailed check,No,79.79,2,1,0,0,5744.88,4.391853195491617,8.656238355227877
CUST_158,54,Female,Month-to-month,37.77,1435.26,No,Fiber optic,38,No,Bank transfer,No,37.77,1,0,0,0,1435.2600000000002,3.6576467516828375,7.26979779171488
CUST_2173,19,Female,Two year,105.96,423.84,No,DSL,4,No,Mailed check,Yes,105.96,3,0,0,0,423.84,4.672454932793688,6.051712627453338
CUST_399,59,Male,Month-to-month,112.74,6426.18,No,No,57,No,Mailed check,No,112.74000000000001,1,0,0,0,6426.18,4.733915141878653,8.768291151825219
CUST_608,22,Female,Two year,35.02,2066.18,No,Fiber optic,59,Yes,Credit card,No,35.019999999999996,3,0,0,0,2066.18,3.58407433974781,7.6339406386188795
CUST_3675,25,Female,One year,102.06,5000.94,No,Fiber optic,49,No,Mailed check,No,102.05999999999999,2,0,0,0,5000.94,4.635311342900078,8.517581116163703
CUST_2773,30,Female,Month-to-month,74.18,3783.18,No,DSL,51,No,Mailed check,No,74.17999999999999,1,0,0,0,3783.18,4.319885238136032,8.238584497750773
CUST_502,40,Female,Month-to-month,45.17,858.23,No,DSL,19,No,Mailed check,No,45.17,1,0,0,0,858.23,3.8323302365188976,6.756036639346161
CUST_4634,44,Male,Two year,39.85,1793.25,No,DSL,45,No,Electronic check,No,39.85,3,0,0,0,1793.25,3.709906821306012,7.492342386310181
CUST_1104,46,Male,Month-to-month,34.18,239.26,No,Fiber optic,7,Yes,Bank transfer,No,34.18,1,0,0,0,239.26,3.560477739309412,5.481721670293229
CUST_277,56,Female,Two year,118.82,2138.76,Yes,No,18,No,Mailed check,No,118.82000000000001,3,0,1,3,2138.76,4.785990616655779,7.668448952193958
CUST_1996,36,Female,One year,106.81,6942.65,Yes,Fiber optic,65,Yes,Electronic check,No,106.80999999999999,2,0,1,2,6942.65,4.680370418551027,8.845582851844094
CUST_2884,56,Female,Two year,91.91,1470.56,Yes,Fiber optic,16,Yes,Bank transfer,Yes,91.91,3,0,1,3,1470.56,4.531631282653221,7.294078341561935
CUST_4893,70,Male,Month-to-month,20.39,958.33,No,DSL,47,No,Mailed check,No,20.39,1,1,0,0,958.33,3.062923523094314,6.8662351241380035
CUST_815,62,Female,One year,75.85,5006.1,No,Fiber optic,66,No,Bank transfer,No,75.85000000000001,2,1,0,0,5006.1,4.341855469984605,8.518612184169651
CUST_4846,31,Male,Month-to-month,94.33,4244.85,No,Fiber optic,45,Yes,Bank transfer,No,94.33000000000001,1,0,0,0,4244.85,4.557344556505487,8.353697314272242
CUST_1270,66,Female,One year,111.92,5484.08,Yes,Fiber optic,49,Yes,Electronic check,No,111.92,2,1,1,2,5484.08,4.726679603385288,8.60978695783542
CUST_4852,30,Male,Month-to-month,119.85,4674.15,Yes,DSL,39,Yes,Electronic check,No,119.85,1,0,1,1,4674.15,4.794550107149492,8.450016526769554
CUST_4741,23,Female,Month-to-month,32.61,456.54,No,DSL,14,Yes,Bank transfer,No,32.61,1,0,0,0,456.53999999999996,3.514823641737014,6.1258643125876375
CUST_4096,41,Male,Month-to-month,71.7,3800.1,Yes,No,53,No,Mailed check,No,71.7,1,0,1,1,3800.1000000000004,4.286341384539473,8.243045777509264
CUST_4531,27,Female,One year,110.01,5940.54,No,DSL,54,Yes,Electronic check,Yes,110.01,2,0,0,0,5940.54,4.709620287344555,8.689723638014076
