CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn
CUST_251,49,Male,Two year,42.98,1977.08,No,No,46,No,Credit card,No
CUST_1629,23,Male,Month-to-month,100.89,5548.95,No,No,55,Yes,Electronic check,No
CUST_3772,58,Male,Month-to-month,76.61,76.61,No,Fiber optic,1,Yes,Bank transfer,Yes
CUST_3669,65,Female,Two year,47.25,1275.75,No,DSL,27,Yes,Mailed check,No
CUST_4139,65,Female,One year,109.15,654.9,No,DSL,6,Yes,Bank transfer,Yes
CUST_3874,22,Female,Month-to-month,71.32,4564.48,No,DSL,64,No,Electronic check,No
CUST_2389,24,Male,Two year,65.51,65.51,Yes,Fiber optic,1,Yes,Mailed check,No
CUST_907,55,Female,Month-to-month,98.21,1571.36,No,No,16,No,Credit card,No
CUST_264,44,Female,Month-to-month,53.03,954.54,Yes,DSL,18,No,Bank transfer,No
CUST_1870,64,Female,Month-to-month,54.05,972.9,Yes,DSL,18,Yes,Mailed check,No
CUST_3919,61,Male,One year,68.46,3491.46,No,DSL,51,Yes,Electronic check,No
CUST_2641,25,Male,Month-to-month,31.65,189.9,No,Fiber optic,6,Yes,Credit card,No
CUST_4671,51,Male,Month-to-month,78.52,4711.2,No,DSL,60,Yes,Electronic check,No
CUST_3373,29,Female,One year,28.47,1167.27,Yes,Fiber optic,41,Yes,Mailed check,No
CUST_1727,61,Female,Two year,45.54,2869.02,No,Fiber optic,63,Yes,Electronic check,No
CUST_4585,61,Male,One year,88.55,5932.85,No,No,67,Yes,Electronic check,No
CUST_1053,70,Male,Month-to-month,106.69,5974.64,No,DSL,56,Yes,Mailed check,Yes
CUST_2386,30,Female,Two year,107.53,3225.9,No,Fiber optic,30,Yes,Credit card,No
CUST_61,39,Male,Month-to-month,47.27,3025.28,No,DSL,64,Yes,Credit card,No
CUST_4037,27,Female,Month-to-month,82.57,2807.38,No,No,34,Yes,Credit card,No
CUST_594,31,Male,Two year,46.61,3262.7,No,DSL,70,Yes,Mailed check,No
CUST_1054,61,Male,Month-to-month,60.02,1380.46,No,DSL,23,Yes,Credit card,No
CUST_4814,25,Male,Month-to-month,23.89,1457.29,No,No,61,No,Credit card,Yes
CUST_2290,63,Female,Month-to-month,117.09,4683.6,No,DSL,40,Yes,Credit card,Yes
CUST_3359,59,Female,Two year,64.04,1665.04,No,Fiber optic,26,No,Mailed check,No
CUST_2303,31,Male,Month-to-month,20.49,389.31,No,DSL,19,Yes,Bank transfer,No
CUST_2966,61,Female,Month-to-month,41.06,1929.82,No,No,47,Yes,Mailed check,No
CUST_1871,65,Female,Two year,76.81,2457.92,No,DSL,32,No,Credit card,No
CUST_3297,65,Male,Month-to-month,80.85,1455.3,No,DSL,18,Yes,Bank transfer,No
CUST_3947,37,Male,Month-to-month,43.53,2176.5,Yes,Fiber optic,50,Yes,Bank transfer,No
CUST_4751,31,Male,Month-to-month,81.99,245.97,No,DSL,3,No,Electronic check,Yes
CUST_844,43,Female,Month-to-month,42.58,1490.3,No,DSL,35,Yes,Mailed check,Yes
CUST_1326,36,Female,Month-to-month,36.56,1754.88,Yes,Fiber optic,48,Yes,Mailed check,No
CUST_2605,30,Female,One year,57.3,3094.2,No,DSL,54,No,Bank transfer,No
CUST_3283,24,Female,Month-to-month,110.72,2878.72,Yes,DSL,26,Yes,Mailed check,No
CUST_3704,65,Male,Month-to-month,108.78,3372.18,No,DSL,31,No,Bank transfer,No
CUST_1061,44,Female,Two year,109.53,7119.45,No,No,65,Yes,Electronic check,Yes
CUST_2005,30,Female,Month-to-month,48.9,2004.9,No,DSL,41,No,Bank transfer,No
CUST_3431,50,Male,Month-to-month,66.72,4003.2,No,Fiber optic,60,Yes,Bank transfer,Yes
CUST_625,51,Female,Month-to-month,78.96,5685.12,No,DSL,72,Yes,Credit card,No
CUST_711,20,Female,Month-to-month,78.94,3078.66,Yes,Fiber optic,39,No,Electronic check,No
CUST_3081,28,Female,One year,39.14,2778.94,Yes,DSL,71,No,Electronic check,No
CUST_2193,59,Female,Month-to-month,54.72,3502.08,No,DSL,64,Yes,Bank transfer,No
CUST_4290,36,Female,Month-to-month,94.23,1790.37,Yes,No,19,Yes,Bank transfer,No
CUST_4109,20,Male,Month-to-month,23.69,758.08,Yes,Fiber optic,32,Yes,Credit card,Yes
CUST_43,54,Female,One year,39.09,2579.94,No,DSL,66,Yes,Bank transfer,No
CUST_4941,36,Male,Month-to-month,77.88,1090.32,No,No,14,No,Electronic check,No
CUST_3063,60,Male,Month-to-month,25.78,1443.68,No,Fiber optic,56,Yes,Credit card,No
CUST_4883,51,Female,Two year,74.43,2381.76,No,Fiber optic,32,Yes,Credit card,No
CUST_1542,37,Male,Month-to-month,28.69,1864.85,No,DSL,65,Yes,Electronic check,No
CUST_3889,68,Male,One year,101.98,6934.64,Yes,Fiber optic,68,Yes,Credit card,No
CUST_3793,53,Male,Month-to-month,72.54,1740.96,No,DSL,24,No,Bank transfer,No
CUST_3894,20,Female,Month-to-month,56.44,3612.16,No,DSL,64,Yes,Credit card,No
CUST_2012,38,Female,Month-to-month,102.94,3191.14,No,DSL,31,Yes,Credit card,No
CUST_2712,66,Female,Month-to-month,111.77,2570.71,No,Fiber optic,23,No,Bank transfer,No
CUST_1442,38,Male,Month-to-month,86.58,3636.36,No,No,42,No,Bank transfer,No
CUST_1187,41,Female,Month-to-month,92.34,184.68,No,DSL,2,Yes,Bank transfer,No
CUST_291,32,Male,Two year,52.95,476.55,Yes,DSL,9,Yes,Mailed check,Yes
CUST_1321,42,Female,Month-to-month,80.12,2964.44,No,Fiber optic,37,Yes,Bank transfer,No
CUST_3033,35,Male,Month-to-month,61.74,2222.64,Yes,Fiber optic,36,Yes,Bank transfer,No
CUST_3383,29,Male,Two year,84.79,1271.85,No,Fiber optic,15,No,Electronic check,No
CUST_4183,46,Male,Month-to-month,84.13,84.13,No,Fiber optic,1,No,Electronic check,Yes
CUST_591,51,Female,Month-to-month,91.1,91.1,No,Fiber optic,1,Yes,Electronic check,No
CUST_3245,18,Male,Month-to-month,72.77,145.54,No,Fiber optic,2,Yes,Bank transfer,Yes
CUST_3668,63,Male,Two year,113.31,2266.2,No,DSL,20,No,Electronic check,No
CUST_2454,67,Male,Month-to-month,50.83,3049.8,No,DSL,60,Yes,Electronic check,No
CUST_4101,59,Male,One year,26.46,52.92,No,Fiber optic,2,Yes,Electronic check,No
CUST_1453,20,Male,One year,55.65,2059.05,Yes,Fiber optic,37,Yes,Mailed check,No
CUST_4255,25,Female,Two year,89.08,1603.44,Yes,DSL,18,Yes,Electronic check,No
CUST_72,62,Male,Month-to-month,112.19,6619.21,No,Fiber optic,59,Yes,Electronic check,Yes
CUST_779,62,Male,Month-to-month,112.69,2817.25,No,Fiber optic,25,Yes,Bank transfer,Yes
CUST_2903,41,Female,Month-to-month,23.04,529.92,No,DSL,23,Yes,Credit card,No
CUST_4323,41,Female,Month-to-month,99.8,499.0,No,Fiber optic,5,Yes,Bank transfer,No
CUST_4482,44,Female,Month-to-month,76.67,4523.53,No,No,59,No,Electronic check,Yes
CUST_3677,23,Male,Month-to-month,57.75,2887.5,Yes,Fiber optic,50,Yes,Credit card,No
CUST_2145,49,Female,Month-to-month,105.29,7054.43,Yes,DSL,67,Yes,Credit card,No
CUST_2640,19,Female,Two year,98.66,2071.86,No,Fiber optic,21,Yes,Electronic check,Yes
CUST_1463,52,Female,One year,115.93,7303.59,Yes,Fiber optic,63,Yes,Electronic check,Yes
CUST_4285,26,Female,One year,55.4,1551.2,No,No,28,Yes,Bank transfer,No
CUST_3594,50,Male,Month-to-month,66.29,1524.67,No,DSL,23,Yes,Credit card,No
CUST_1337,57,Female,One year,35.09,491.26,Yes,Fiber optic,14,Yes,Electronic check,No
CUST_4871,65,Male,Month-to-month,113.75,5346.25,Yes,DSL,47,Yes,Electronic check,Yes
CUST_2043,53,Male,One year,58.47,2865.03,No,No,49,Yes,Electronic check,No
CUST_2250,57,Male,Month-to-month,32.4,1458.0,No,DSL,45,Yes,Credit card,No
CUST_657,21,Male,Month-to-month,113.09,2487.98,No,No,22,Yes,Mailed check,No
CUST_977,34,Male,Two year,71.86,4383.46,Yes,Fiber optic,61,Yes,Mailed check,No
CUST_3107,29,Male,Month-to-month,64.21,3338.92,No,DSL,52,Yes,Electronic check,No
CUST_2683,38,Male,Month-to-month,59.03,3128.59,No,Fiber optic,53,Yes,Credit card,No
CUST_2026,69,Female,One year,53.66,107.32,Yes,Fiber optic,2,Yes,Credit card,No
CUST_2867,65,Female,Month-to-month,115.32,2652.36,No,No,23,No,Electronic check,No
CUST_612,25,Male,Month-to-month,36.85,1400.3,No,DSL,38,Yes,Credit card,No
CUST_2184,57,Female,One year,108.76,870.08,No,DSL,8,No,Credit card,No
CUST_325,35,Male,Month-to-month,73.77,2581.95,No,Fiber optic,35,Yes,Electronic check,No
CUST_2544,48,Female,Two year,60.15,360.9,No,DSL,6,Yes,Bank transfer,No
CUST_2291,18,Male,Month-to-month,55.31,1272.13,Yes,Fiber optic,23,Yes,Electronic check,No
CUST_3204,48,Female,Month-to-month,61.55,3877.65,No,DSL,63,No,Electronic check,Yes
CUST_3811,43,Male,Month-to-month,97.89,6754.41,Yes,Fiber optic,69,No,Bank transfer,Yes
CUST_2851,64,Female,Two year,21.28,170.24,No,DSL,8,Yes,Credit card,No
CUST_2609,57,Female,Month-to-month,103.66,7048.88,Yes,Fiber optic,68,Yes,Mailed check,No
CUST_4554,28,Female,One year,72.6,4791.6,No,Fiber optic,66,Yes,Electronic check,No
CUST_4402,44,Male,Month-to-month,80.56,4914.16,No,DSL,61,Yes,Electronic check,No
CUST_4289,58,Female,Two year,46.69,1587.46,No,DSL,34,No,Electronic check,No
CUST_1732,39,Female,Month-to-month,99.15,6742.2,Yes,No,68,No,Credit card,No
CUST_1285,62,Female,One year,60.74,3401.44,No,Fiber optic,56,Yes,Credit card,No
CUST_4718,39,Female,Month-to-month,105.11,5150.39,No,DSL,49,Yes,Electronic check,No
CUST_1416,35,Female,Month-to-month,114.84,2526.48,Yes,Fiber optic,22,No,Mailed check,No
CUST_3419,50,Male,Month-to-month,21.73,825.74,No,DSL,38,Yes,Bank transfer,No
CUST_2610,26,Male,Month-to-month,103.29,4234.89,No,Fiber optic,41,Yes,Mailed check,No
CUST_4240,45,Male,Month-to-month,111.43,668.58,No,DSL,6,No,Credit card,Yes
CUST_833,35,Female,One year,86.44,2766.08,Yes,Fiber optic,32,Yes,Mailed check,Yes
CUST_4126,46,Female,Two year,27.31,54.62,No,Fiber optic,2,Yes,Bank transfer,No
CUST_3983,52,Female,Month-to-month,71.16,1921.32,No,DSL,27,No,Credit card,No
CUST_4316,33,Female,Month-to-month,68.27,2730.8,No,No,40,No,Credit card,No
CUST_1676,48,Male,Month-to-month,110.65,4426.0,No,Fiber optic,40,Yes,Mailed check,No
CUST_426,37,Female,One year,100.11,4605.06,Yes,No,46,Yes,Credit card,No
CUST_1716,65,Male,One year,85.13,6129.36,Yes,No,72,Yes,Credit card,Yes
CUST_1443,45,Male,Month-to-month,48.47,920.93,No,DSL,19,Yes,Mailed check,No
CUST_3191,61,Male,Month-to-month,26.0,1066.0,No,Fiber optic,41,Yes,Credit card,No
CUST_211,26,Female,One year,100.76,5844.08,No,Fiber optic,58,Yes,Credit card,No
CUST_3527,22,Male,One year,45.04,2522.24,No,No,56,Yes,Credit card,No
CUST_3663,51,Female,Month-to-month,29.39,1087.43,No,No,37,No,Electronic check,No
CUST_1759,51,Male,Two year,92.41,5359.78,Yes,No,58,No,Electronic check,No
CUST_1813,34,Female,One year,43.75,1137.5,No,Fiber optic,26,Yes,Bank transfer,Yes
CUST_993,61,Male,Month-to-month,23.56,1649.2,No,DSL,70,No,Mailed check,Yes
CUST_515,67,Male,One year,26.55,716.85,Yes,Fiber optic,27,Yes,Bank transfer,Yes
CUST_3756,47,Female,Month-to-month,62.95,4028.8,No,DSL,64,Yes,Mailed check,No
CUST_3255,49,Male,Month-to-month,102.42,3789.54,No,Fiber optic,37,Yes,Mailed check,No
CUST_195,36,Male,Month-to-month,81.46,4235.92,No,No,52,Yes,Mailed check,No
CUST_4828,57,Female,One year,45.75,3156.75,No,No,69,Yes,Mailed check,No
CUST_3713,20,Male,Two year,80.94,323.76,No,DSL,4,Yes,Electronic check,No
CUST_1016,28,Female,One year,54.45,3484.8,No,Fiber optic,64,No,Bank transfer,No
CUST_4128,20,Female,Month-to-month,24.83,24.83,No,Fiber optic,1,Yes,Bank transfer,No
CUST_533,18,Female,Two year,89.39,89.39,No,Fiber optic,1,Yes,Mailed check,Yes
CUST_2469,21,Female,Month-to-month,112.27,2245.4,No,No,20,Yes,Credit card,No
CUST_2082,27,Female,One year,46.5,1534.5,No,DSL,33,No,Credit card,Yes
CUST_2174,56,Female,Month-to-month,73.55,2721.35,No,Fiber optic,37,No,Credit card,No
CUST_2782,44,Male,Month-to-month,111.66,2791.5,No,Fiber optic,25,No,Credit card,No
CUST_1944,67,Female,Month-to-month,35.01,595.17,No,No,17,Yes,Mailed check,No
CUST_3466,32,Male,Month-to-month,90.32,4335.36,Yes,Fiber optic,48,Yes,Credit card,No
CUST_2156,56,Male,Two year,84.67,0.0,Yes,Fiber optic,0,Yes,Bank transfer,No
CUST_2555,31,Male,Month-to-month,56.97,3304.26,Yes,DSL,58,Yes,Credit card,No
CUST_210,41,Female,Month-to-month,35.3,776.6,No,Fiber optic,22,Yes,Bank transfer,No
CUST_981,64,Female,Month-to-month,102.26,5726.56,No,DSL,56,Yes,Electronic check,No
CUST_4636,36,Female,Month-to-month,95.31,2096.82,No,DSL,22,Yes,Electronic check,No
CUST_2418,41,Female,One year,43.39,1995.94,No,No,46,Yes,Electronic check,No
CUST_3744,64,Female,Month-to-month,113.23,2943.98,No,DSL,26,Yes,Mailed check,No
CUST_4366,53,Female,One year,91.41,6124.47,Yes,DSL,67,Yes,Bank transfer,No
CUST_2974,37,Female,Month-to-month,74.41,223.23,Yes,Fiber optic,3,Yes,Bank transfer,No
CUST_892,29,Female,Month-to-month,116.78,7006.8,No,DSL,60,Yes,Bank transfer,No
CUST_4730,45,Female,Month-to-month,49.26,2857.08,No,No,58,Yes,Bank transfer,No
CUST_2725,40,Male,Two year,102.89,2572.25,No,Fiber optic,25,Yes,Credit card,No
CUST_2135,35,Female,One year,42.95,2147.5,Yes,Fiber optic,50,No,Mailed check,Yes
CUST_456,44,Male,Month-to-month,38.87,1438.19,No,DSL,37,No,Credit card,No
CUST_1757,59,Male,One year,48.56,1505.36,No,No,31,Yes,Bank transfer,No
CUST_3922,39,Female,Month-to-month,25.87,724.36,No,DSL,28,Yes,Bank transfer,No
CUST_2498,29,Male,Two year,28.55,1941.4,Yes,DSL,68,Yes,Bank transfer,Yes
CUST_4861,64,Male,Month-to-month,117.83,7187.63,No,DSL,61,Yes,Electronic check,No
CUST_759,68,Female,Two year,94.92,5695.2,Yes,Fiber optic,60,Yes,Mailed check,No
CUST_262,62,Female,Month-to-month,90.12,4506.0,No,Fiber optic,50,Yes,Credit card,No
CUST_112,49,Female,Month-to-month,21.37,1517.27,Yes,Fiber optic,71,Yes,Electronic check,No
CUST_518,65,Male,Month-to-month,100.64,4226.88,Yes,No,42,Yes,Electronic check,No
CUST_3060,62,Male,Two year,57.02,1368.48,No,DSL,24,Yes,Electronic check,No
CUST_554,67,Female,Month-to-month,80.43,2573.76,No,Fiber optic,32,No,Electronic check,No
CUST_3285,34,Female,Month-to-month,46.13,1383.9,No,No,30,Yes,Credit card,No
CUST_434,20,Male,Month-to-month,104.51,3866.87,Yes,No,37,No,Electronic check,No
CUST_1012,30,Female,Month-to-month,37.44,1123.2,No,DSL,30,Yes,Credit card,No
CUST_2686,63,Male,Month-to-month,83.54,3759.3,No,No,45,No,Electronic check,No
CUST_2931,37,Male,Two year,87.44,2448.32,Yes,Fiber optic,28,No,Mailed check,No
CUST_3779,49,Male,Two year,98.43,5019.93,Yes,Fiber optic,51,Yes,Electronic check,No
CUST_3852,35,Female,Month-to-month,87.06,2002.38,No,DSL,23,Yes,Mailed check,No
CUST_1179,29,Male,One year,78.1,5310.8,Yes,DSL,68,Yes,Bank transfer,No
CUST_4355,60,Male,Month-to-month,118.62,8066.16,Yes,DSL,68,Yes,Mailed check,No
CUST_3787,18,Male,Month-to-month,68.16,613.44,No,DSL,9,Yes,Bank transfer,No
CUST_4387,68,Female,Month-to-month,38.74,232.44,No,Fiber optic,6,Yes,Mailed check,No
CUST_598,47,Male,Month-to-month,51.89,2231.27,No,Fiber optic,43,No,Mailed check,No
CUST_916,38,Female,Month-to-month,34.48,1930.88,No,DSL,56,Yes,Electronic check,No
CUST_3650,68,Male,Month-to-month,92.9,6410.1,No,Fiber optic,69,Yes,Mailed check,No
CUST_3073,20,Female,One year,50.84,2440.32,Yes,No,48,Yes,Bank transfer,No
CUST_1994,54,Female,Month-to-month,86.75,3903.75,No,Fiber optic,45,No,Credit card,Yes
CUST_3963,59,Female,Month-to-month,46.05,2901.15,No,No,63,Yes,Electronic check,No
CUST_4217,60,Male,Month-to-month,35.69,2034.33,Yes,Fiber optic,57,Yes,Electronic check,Yes
CUST_2224,55,Female,Month-to-month,30.81,1478.88,No,Fiber optic,48,No,Credit card,No
CUST_2109,30,Male,Two year,49.45,247.25,No,DSL,5,Yes,Bank transfer,No
CUST_2470,29,Male,Month-to-month,57.9,3474.0,Yes,Fiber optic,60,Yes,Electronic check,No
CUST_4473,29,Male,Two year,88.11,4141.17,No,Fiber optic,47,Yes,Mailed check,No
CUST_186,58,Male,Month-to-month,30.72,2119.68,No,Fiber optic,69,No,Mailed check,Yes
CUST_1128,42,Female,Month-to-month,20.56,945.76,No,DSL,46,Yes,Credit card,Yes
CUST_1677,33,Male,Month-to-month,114.12,684.72,No,Fiber optic,6,Yes,Electronic check,No
CUST_1431,66,Female,Month-to-month,111.34,3228.86,No,Fiber optic,29,Yes,Bank transfer,No
CUST_539,39,Male,Two year,49.37,2715.35,No,Fiber optic,55,No,Electronic check,Yes
CUST_1248,51,Female,One year,111.29,1669.35,No,No,15,Yes,Credit card,No
CUST_2006,63,Male,One year,42.87,1328.97,No,DSL,31,No,Mailed check,No
CUST_346,45,Female,Month-to-month,38.88,1438.56,Yes,Fiber optic,37,Yes,Electronic check,No
CUST_2372,64,Male,Month-to-month,116.93,6431.15,Yes,DSL,55,Yes,Credit card,No
CUST_1101,55,Female,Month-to-month,112.12,336.36,No,DSL,3,Yes,Electronic check,No
CUST_1481,33,Female,Two year,52.78,3589.04,No,Fiber optic,68,No,Credit card,No
CUST_600,32,Female,Month-to-month,52.42,1467.76,No,Fiber optic,28,Yes,Credit card,No
CUST_3553,27,Female,Two year,33.73,269.84,Yes,DSL,8,Yes,Bank transfer,Yes
CUST_3138,31,Male,One year,34.69,1040.7,No,No,30,Yes,Bank transfer,No
CUST_1078,18,Female,Month-to-month,34.05,2315.4,No,Fiber optic,68,Yes,Credit card,No
CUST_882,32,Male,Month-to-month,95.48,1527.68,No,DSL,16,Yes,Electronic check,No
CUST_2559,46,Male,Month-to-month,34.55,1727.5,No,DSL,50,Yes,Mailed check,No
CUST_2678,18,Female,One year,72.24,72.24,Yes,Fiber optic,1,No,Bank transfer,No
CUST_879,19,Male,Month-to-month,73.82,1181.12,No,No,16,Yes,Credit card,No
CUST_693,60,Female,One year,79.02,2607.66,No,DSL,33,No,Electronic check,No
CUST_3457,69,Female,Month-to-month,64.1,1858.9,Yes,Fiber optic,29,No,Bank transfer,No
CUST_4215,56,Female,Month-to-month,42.73,2435.61,No,DSL,57,Yes,Mailed check,Yes
CUST_4978,39,Female,Two year,69.13,1728.25,No,DSL,25,No,Electronic check,No
CUST_1741,51,Female,Month-to-month,62.29,560.61,Yes,Fiber optic,9,Yes,Bank transfer,No
CUST_4244,61,Female,Two year,23.95,71.85,Yes,Fiber optic,3,Yes,Bank transfer,Yes
CUST_3914,26,Female,Month-to-month,72.77,2474.18,No,Fiber optic,34,No,Bank transfer,Yes
CUST_2560,25,Female,Month-to-month,66.04,3500.12,No,DSL,53,Yes,Electronic check,No
CUST_1194,22,Female,Month-to-month,40.59,2800.71,No,DSL,69,Yes,Credit card,Yes
CUST_1095,36,Female,One year,60.6,3393.6,No,Fiber optic,56,Yes,Mailed check,No
CUST_4374,44,Female,Two year,76.22,1448.18,Yes,Fiber optic,19,Yes,Mailed check,No
CUST_2569,32,Female,Month-to-month,37.18,2082.08,No,DSL,56,No,Mailed check,No
CUST_2942,57,Female,Two year,100.49,3416.66,No,No,34,Yes,Bank transfer,No
CUST_4209,55,Female,Two year,38.05,532.7,No,Fiber optic,14,Yes,Mailed check,No
CUST_2496,53,Male,Month-to-month,51.32,307.92,No,Fiber optic,6,Yes,Electronic check,No
CUST_4856,43,Female,One year,112.57,1125.7,No,DSL,10,Yes,Credit card,No
CUST_3160,21,Female,Two year,64.26,578.34,No,DSL,9,No,Credit card,No
CUST_3022,40,Female,Month-to-month,25.59,1049.19,Yes,No,41,No,Bank transfer,No
CUST_4434,28,Female,Two year,58.11,58.11,No,No,1,Yes,Bank transfer,No
CUST_44,49,Female,Month-to-month,43.36,1387.52,Yes,Fiber optic,32,Yes,Electronic check,No
CUST_139,58,Female,Month-to-month,101.52,6091.2,No,Fiber optic,60,Yes,Electronic check,No
CUST_2475,46,Male,One year,73.95,1479.0,No,Fiber optic,20,Yes,Bank transfer,No
CUST_4994,20,Female,Month-to-month,113.97,8205.84,No,Fiber optic,72,Yes,Credit card,Yes
CUST_3435,62,Male,Month-to-month,83.77,1256.55,No,DSL,15,Yes,Bank transfer,Yes
CUST_1332,60,Female,Month-to-month,29.39,264.51,No,Fiber optic,9,Yes,Mailed check,No
CUST_1615,67,Female,Two year,23.73,545.79,No,No,23,Yes,Mailed check,No
CUST_304,24,Male,Month-to-month,97.46,5750.14,No,Fiber optic,59,Yes,Mailed check,No
CUST_3942,52,Male,Two year,25.94,1556.4,No,Fiber optic,60,Yes,Credit card,No
CUST_412,39,Female,Month-to-month,115.3,6572.1,No,DSL,57,Yes,Credit card,No
CUST_1017,40,Female,Month-to-month,108.34,758.38,No,No,7,No,Bank transfer,No
CUST_2031,67,Male,Month-to-month,99.72,3988.8,No,Fiber optic,40,Yes,Credit card,Yes
CUST_742,64,Female,Month-to-month,33.01,726.22,No,DSL,22,No,Electronic check,No
CUST_4998,19,Male,Month-to-month,110.68,6640.8,No,Fiber optic,60,No,Credit card,No
CUST_2562,65,Male,Month-to-month,35.72,142.88,No,Fiber optic,4,No,Mailed check,No
CUST_1855,47,Male,Month-to-month,73.4,587.2,No,Fiber optic,8,Yes,Mailed check,No
CUST_4695,30,Male,Month-to-month,75.11,3530.17,Yes,Fiber optic,47,No,Credit card,No
CUST_3834,28,Male,Month-to-month,101.43,5071.5,Yes,Fiber optic,50,Yes,Mailed check,No
CUST_4182,65,Male,Two year,43.96,1626.52,Yes,Fiber optic,37,Yes,Mailed check,No
CUST_3396,44,Female,Two year,95.41,6392.47,No,DSL,67,Yes,Electronic check,No
CUST_4914,37,Male,Month-to-month,53.99,1079.8,No,DSL,20,Yes,Electronic check,No
CUST_1918,67,Male,Month-to-month,44.46,2311.92,No,DSL,52,No,Mailed check,No
CUST_2747,26,Male,Month-to-month,53.07,1432.89,Yes,DSL,27,Yes,Credit card,No
CUST_1133,39,Female,One year,56.93,3415.8,No,DSL,60,Yes,Mailed check,No
CUST_3400,35,Female,Month-to-month,71.95,0.0,Yes,DSL,0,Yes,Mailed check,No
CUST_3267,40,Female,Month-to-month,47.84,1722.24,No,Fiber optic,36,No,Bank transfer,No
CUST_4408,26,Male,Month-to-month,115.79,7526.35,No,Fiber optic,65,Yes,Credit card,Yes
CUST_3690,43,Female,Month-to-month,98.94,989.4,No,Fiber optic,10,No,Mailed check,No
CUST_2380,60,Male,One year,85.93,1203.02,Yes,Fiber optic,14,No,Mailed check,No
CUST_2150,43,Female,Month-to-month,53.03,2227.26,No,Fiber optic,42,No,Electronic check,No
CUST_1718,61,Female,Month-to-month,24.31,1750.32,No,Fiber optic,72,No,Mailed check,No
CUST_3903,26,Female,One year,34.76,1633.72,No,DSL,47,Yes,Mailed check,No
CUST_3762,36,Female,Month-to-month,101.06,7276.32,No,DSL,72,No,Bank transfer,No
CUST_365,60,Male,One year,22.36,1341.6,No,Fiber optic,60,Yes,Credit card,No
CUST_698,30,Female,Two year,117.73,6710.61,No,No,57,Yes,Mailed check,No
CUST_1804,69,Female,Month-to-month,84.68,4234.0,No,DSL,50,Yes,Bank transfer,No
CUST_782,69,Female,Two year,56.64,3455.04,No,Fiber optic,61,Yes,Credit card,Yes
CUST_2670,55,Male,One year,72.96,3064.32,No,No,42,No,Bank transfer,No
CUST_3265,22,Male,Month-to-month,71.77,358.85,No,Fiber optic,5,No,Bank transfer,Yes
CUST_1353,37,Female,Month-to-month,64.64,3490.56,No,Fiber optic,54,No,Bank transfer,No
CUST_492,65,Male,Month-to-month,102.15,6129.0,No,Fiber optic,60,Yes,Bank transfer,No
CUST_2074,64,Male,Two year,62.83,3958.29,No,Fiber optic,63,Yes,Bank transfer,No
CUST_3042,42,Female,Two year,105.94,2754.44,No,DSL,26,Yes,Bank transfer,No
CUST_16,52,Female,Month-to-month,52.27,104.54,No,Fiber optic,2,No,Electronic check,No
CUST_3503,36,Male,One year,65.18,1890.22,No,Fiber optic,29,No,Credit card,No
CUST_3794,40,Male,Month-to-month,90.2,270.6,No,No,3,No,Bank transfer,No
CUST_4981,18,Female,One year,87.52,3500.8,No,Fiber optic,40,Yes,Electronic check,No
CUST_2928,53,Female,Month-to-month,60.16,60.16,Yes,DSL,1,Yes,Mailed check,No
CUST_4385,31,Female,Two year,82.49,3794.54,No,No,46,No,Bank transfer,No
CUST_4186,52,Female,Month-to-month,63.98,2623.18,No,No,41,Yes,Bank transfer,No
CUST_3225,52,Male,Month-to-month,32.25,354.75,Yes,Fiber optic,11,No,Electronic check,No
CUST_1693,69,Male,Month-to-month,24.53,171.71,Yes,Fiber optic,7,No,Mailed check,No
CUST_1543,37,Male,Month-to-month,34.2,1060.2,No,No,31,No,Credit card,No
CUST_1276,52,Male,Month-to-month,76.62,2221.98,No,Fiber optic,29,Yes,Electronic check,No
CUST_3223,69,Female,Month-to-month,75.82,3563.54,No,Fiber optic,47,Yes,Electronic check,No
CUST_2329,18,Female,Two year,98.49,3053.19,Yes,Fiber optic,31,Yes,Bank transfer,No
CUST_811,54,Male,Month-to-month,44.35,1374.85,No,DSL,31,Yes,Electronic check,No
CUST_4438,62,Male,Two year,74.33,2304.23,No,Fiber optic,31,Yes,Credit card,No
CUST_3506,53,Male,One year,45.28,3124.32,No,Fiber optic,69,Yes,Credit card,Yes
CUST_1045,53,Female,Two year,66.51,598.59,No,DSL,9,Yes,Mailed check,Yes
CUST_2090,32,Female,Two year,73.94,1552.74,Yes,Fiber optic,21,Yes,Electronic check,No
CUST_2893,45,Male,One year,68.98,344.9,No,No,5,No,Mailed check,No
CUST_1100,53,Female,Month-to-month,30.6,122.4,Yes,Fiber optic,4,No,Electronic check,No
CUST_3170,40,Male,Month-to-month,115.56,1502.28,No,Fiber optic,13,Yes,Electronic check,Yes
CUST_4474,34,Female,Month-to-month,102.37,2661.62,Yes,DSL,26,No,Bank transfer,No
CUST_3108,23,Female,Two year,105.01,315.03,No,DSL,3,Yes,Bank transfer,No
CUST_1678,68,Male,Two year,50.59,3187.17,No,DSL,63,Yes,Credit card,No
CUST_2979,41,Male,Month-to-month,27.54,1349.46,No,Fiber optic,49,No,Mailed check,No
CUST_4869,55,Male,Month-to-month,92.22,2305.5,No,Fiber optic,25,Yes,Credit card,No
